,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
Nup50,4.62126599990705e-37,0.0,0.0,3.072582503287527,0.8963214917368865,7.527118060648603e-33
Nop56,4.997885457461948e-37,0.0,0.0,3.5987082345560255,1.2427759230993851,8.140555833114021e-33
CG15715,5.0454586559489514e-37,5.4573285,0.0,4.315190408033826,2.0524167211401108,8.218043058809652e-33
CG15628,5.614115263215355e-37,3.88883615,7.634559669133341,3.5270462219556045,5.598003780610395,9.14427094072517e-33
CG7407,5.929424135460524e-37,0.0,5.863024749254262,2.120119062177591,4.547777499593598,9.657846031838101e-33
UbcE2M,5.973788996291201e-37,6.7796345,0.0,5.082986942854124,2.439908529108726,9.730107517159107e-33
CG4587,6.780848492523783e-37,0.0,3.194054729561554,1.9049459068921775,3.8478125421923917,1.1044646024622738e-32
CG32536,6.8172545509824165e-37,0.0,0.0,1.346092891131078,0.09498025990680052,1.110394421264016e-32
Aplip1,6.882582776354974e-37,8.8109815,5.557319209657823,7.3821875544186035,4.6972367000399915,1.1210350826126982e-32
CG12991,7.189239428989054e-37,7.0378810000000005,0.0,5.078277573255822,2.796237674000245,1.170983318193737e-32
Uch-L5,7.532964378184255e-37,6.356404550000001,0.0,4.3753152891966165,1.830477969914328,1.2269692379186514e-32
dlg1,7.566859112375411e-37,6.1824747,7.771917922614778,5.734809101987318,6.629369906843751,1.2324900122237069e-32
ckn,9.083371344527747e-37,3.63838315,0.0,4.038883960317127,1.6192872125835591,1.4794995245966793e-32
TfIIB,9.643592771688919e-37,6.04113935,0.0,4.595120126162794,2.279634591808253,1.570748390652691e-32
CG2807,1.0326897352900295e-36,0.0,0.0,3.0952507882980966,0.8196322838515987,1.6820450408404e-32
Tango7,1.0853524607445442e-36,8.8262405,6.605555707525729,7.757101721342497,4.826426300533863,1.7678220880607135e-32
wuho,1.0861766932141934e-36,1.1415445,0.0,3.847738956987321,1.234729073293554,1.7691645979072782e-32
PAN2,1.0925598428341018e-36,0.0,0.0,2.5006993260042307,0.3853475362161743,1.779561472008185e-32
KdelR,1.2044061006910789e-36,5.955025,0.0,4.286727795052856,1.794385313184189,1.9617366568056293e-32
spi,1.3137050698666635e-36,8.4868305,1.055165753841436,6.904000885539108,4.006350373537086,2.1397628177988214e-32
Srp68,1.3637807700751342e-36,0.0,0.0,2.386959212663848,0.3776792899384559,2.2213261182983785e-32
Ptp61F,1.3684521529247042e-36,2.12648305,0.0,3.949860202484146,1.4462301610922041,2.2289348666837582e-32
CG12024,1.439349820256665e-36,7.8681795,0.0,5.761090856775902,3.1011103760478242,2.344412987234056e-32
mRpL30,1.4509061182900052e-36,6.1685574,0.0,4.764279311754757,2.435242449182932,2.3632358854707606e-32
CG7265,1.5204458819326106e-36,0.0,0.0,2.4585358744714605,0.6275359708808211,2.4765022524918364e-32
pr,1.7541983578575782e-36,0.0,0.0,2.9545596393868925,0.8734714460652123,2.8572382852784236e-32
CG31855,1.8307227582869216e-36,6.532681,0.0,5.014052241670197,2.4309255420480587,2.981881228697738e-32
TfIIA-S,1.8461985160558926e-36,6.499712499999999,0.0,5.281686957293871,2.8868443410438536,3.007088142951838e-32
CG44004,1.8884991739155673e-36,0.0,0.0,1.235828610613108,0.06880131915981841,3.075987454473676e-32
LRP1,1.9130315290522315e-36,3.04821835,0.0,3.8161175900317073,1.579811084396455,3.1159457545202744e-32
mRpL44,2.1067828282049375e-36,0.6783395999999999,0.0,3.411787817526429,1.159011859049081,3.431527870580202e-32
RASSF8,2.17100661313653e-36,5.82778885,0.0,4.326437360528545,1.8984189806682263,3.53613557147678e-32
Chc,2.1846131286500278e-36,6.9852209,0.0,5.288715053900629,2.717674588937401,3.5582978639451654e-32
CG15735,2.662531970476194e-36,6.4081104,0.0,4.636849890729384,2.17916985265198,4.336732073511625e-32
sau,2.6746015285962972e-36,6.660199499999999,0.0,4.740221606871039,2.2581717575503863,4.3563909697776487e-32
Kap3,2.835302332942659e-36,6.679765249999999,0.0,4.955827751892174,2.3709961760983713,4.618140439897003e-32
Reph,2.8957217108117317e-36,8.398457,5.419244280801649,7.197959807241027,4.533619555448196,4.7165515225701485e-32
Drat,2.9624762326388228e-36,9.2621915,7.952480055851192,8.393571283340385,5.547271656267121,4.825281287722115e-32
CG31678,3.097254679608519e-36,4.71836665,0.0,4.020442079291758,1.7767927726018824,5.044808422146355e-32
CG9947,3.2934023476763444e-36,8.197534000000001,0.0,6.279988974904855,3.7176103185612552,5.364293743895229e-32
nAChRbeta2,3.370564058048928e-36,8.68117875,3.9717562662718207,7.5034590320190295,4.456601226404396,5.489974737750095e-32
U2A,3.431933397958121e-36,0.0,0.0,2.146980671183933,0.3999913953580282,5.589933118594188e-32
Vha68-2,3.6158008884813646e-36,0.0,0.0,0.023954101300211413,0.4984833067477394,5.889416487158447e-32
bsk,3.6538749847844745e-36,9.205150249999999,7.542289423867816,8.447836501194512,5.542275328862406,5.951431575216952e-32
AstA-R1,3.897915707340905e-36,0.0,0.0,0.8996038042283293,2.8084103276099133,6.348925104116866e-32
Smu1,4.04913254034631e-36,0.0,0.0,2.8876470778541257,0.7745612850716003,6.59522708171607e-32
beat-VII,4.0668599536544295e-36,0.0,2.556953113582881,1.9899892895877402,4.323392527886571,6.624101492512334e-32
SppL,4.489003332018973e-36,6.961578299999999,0.0,4.930274349164905,2.2881648823313143,7.311688627192502e-32
Tsp97E,4.56569532476575e-36,8.96984,6.665362744755588,7.919573268181815,5.1531611876911745,7.436604544978454e-32
Actn,4.7441965900271107e-36,2.97630895,0.0,4.032451375517978,1.440580514522674,7.727347405836158e-32
pcm,5.358264834486039e-36,0.0,0.0,2.661881482389006,0.47899360545967523,8.72754176241086e-32
vls,5.423129228066061e-36,0.0,0.0,2.5513121069238887,0.5797817398551505,8.833192886674e-32
Dsor1,5.502209303872586e-36,5.794055,0.0,4.333010917029599,1.9028269476232078,8.961998514147668e-32
CG17528,5.9004350794057616e-36,5.768616999999999,0.0,4.471185157272734,2.156621285458874,9.610628657336105e-32
mmy,6.009336408712671e-36,6.6175893,0.0,4.6827801557611,2.1031566501642063,9.788007142511198e-32
cno,6.170490921819686e-36,0.0,0.0,0.5659779525792813,2.0374585761529693,1.0050495613459904e-31
sca,7.832328640664113e-36,5.1390867,0.0,4.5107907554016915,1.8860010498344821,1.2757296889913707e-31
CG33977,8.68902223176375e-36,4.45639215,0.0,3.66621163894292,1.911423695330922,1.4152679411096795e-31
CG32767,1.0200897775174475e-35,3.93260205,6.545624772390131,3.53188593306554,5.383540431360116,1.6615222296204185e-31
msl-2,1.0452070102354113e-35,0.0,0.0,3.0238095270613106,0.7485294269159428,1.7024331782714379e-31
RpL39,1.0865134076420018e-35,7.62931485,6.655200777910677,7.360811754545452,5.847054240163287,1.7697130383672926e-31
Pex13,1.1038532102638559e-35,0.0,0.0,3.646181793974629,1.3340721980997041,1.7979561088777685e-31
Rpi,1.121384665175408e-35,0.78109707,0.0,3.445051409809723,1.2590362361485616,1.8265113426377046e-31
msn,1.1217175610384028e-35,3.9978301999999992,0.0,3.8635218897145824,1.8302680518134256,1.8270535634193504e-31
BCAS2,1.306781040721654e-35,0.0,0.0,2.5167535072938705,0.6416245547294567,2.12848495912743e-31
tty,1.430933528452283e-35,7.5467173,0.0,5.548766889936583,2.918566961469087,2.3307045311430786e-31
Rpb5,1.514180043808554e-35,0.0,0.0,2.5795181988900655,0.768462060564323,2.4662964553553727e-31
D19A,1.5305375599257676e-35,0.0,0.0,2.788273857494716,0.5944170799753746,2.4929395776070904e-31
CG13344,1.5936528440665315e-35,7.1584743500000005,0.0,4.9003764443974624,2.4339503111788736,2.5957417524155667e-31
TM9SF2,1.8383027352559637e-35,8.3143025,0.0,6.12441180261099,3.5062206508659424,2.9942274951849138e-31
Tfb4,1.9199611508194992e-35,0.0,0.0,2.22814504242072,0.4604034875724168,3.1272327224548004e-31
p115,1.9343982229583332e-35,0.0,0.0,2.705492811099366,0.5903413446174975,3.150747825554533e-31
CR31032,1.9366994794447406e-35,0.0,0.0,2.6264537695560257,0.7965892609656515,3.1544961121195934e-31
bip1,1.9711679314991488e-35,0.0,0.0,2.1773859156448205,0.44627602759160195,3.2106383268258133e-31
Spred,1.9757233844680185e-35,0.0,5.40677984736733,2.2811938795137428,4.516262130249135,3.218058248621509e-31
CG12279,2.0067443838355947e-35,4.7883761499999995,0.0,3.7528432786786454,1.8057458978179264,3.2685852523914166e-31
CG7991,2.0221612686069405e-35,0.0,0.0,2.179624251881607,0.39985274338824683,3.2936962743069845e-31
Nipped-A,2.1454147361457512e-35,2.0714984999999997,0.0,3.358415827198734,1.2945176743441342,3.4944515222341996e-31
Syp,2.421969644079171e-35,8.8080535,7.678046816569836,8.458755691437629,6.320465976355957,3.944904156276153e-31
CG3542,2.577210680528053e-35,0.0,0.0,3.3913015093340366,1.102332503673391,4.197760756444093e-31
GstT1,2.8268600646712314e-35,0.0,0.0,2.0807312195348837,0.5355118812059578,4.604389673336501e-31
PQBP1,2.8797627413310716e-35,0.0,0.0,2.4814087999365757,0.7195131975778645,4.69055755308005e-31
Ace,2.9128602648785017e-35,7.681455,9.45753007985823,6.249083209862578,7.8566167183006765,4.744466799434104e-31
CG4467,2.975901847473793e-35,1.6466962500000002,6.1846598232534955,2.9068183172727307,5.267938945439721,4.847148929165313e-31
Cdc5,3.138674971075648e-35,0.0,0.0,2.9300532427906982,0.712962899703234,5.1122737928880154e-31
Ras85D,3.362966628638486e-35,8.2006585,0.0,6.6027690636786405,3.5755865186879823,5.477600044726365e-31
Tsp86D,3.4182739290015596e-35,0.0,0.0,3.6052413815961972,1.3533221881040063,5.56768457555774e-31
CG10428,3.451176107091161e-35,0.0,0.0,2.742288806902748,0.7790918741333132,5.621275643230083e-31
CG32590,4.5184287346933106e-35,0.0,0.0,2.828768585295986,1.0491723834901487,7.359616723068464e-31
CG15653,4.7319920642442027e-35,0.0,0.0,2.070196060348838,0.5959375392337921,7.707468674240957e-31
sls,4.859082981436599e-35,0.0,0.0,0.013113608276955603,0.22914882541552528,7.914474360163932e-31
AIMP1,5.000616041007385e-35,0.0,0.0,2.9895350417124713,0.9715365400683357,8.145003407592828e-31
VAChT,5.100376842270309e-35,0.0,5.750964231705124,2.6733871390169144,4.8163792229290525,8.307493800689879e-31
CG18208,5.208088026533188e-35,0.0,0.0,1.0179497947463003,2.867719318809283,8.482933777617257e-31
RpL29,5.303801708552026e-35,6.6392163,5.333684724466182,6.296966717632134,4.132803590478915,8.63883222288954e-31
Txl,5.607832414942222e-35,3.6411645,0.0,3.6479978202537002,1.5448303138819728,9.13403743745789e-31
CG4646,6.103664838244772e-35,0.0,0.0,2.7854733750422818,0.9399488468180446,9.941649288533085e-31
ND-MWFE,6.875895608868362e-35,6.07379505,7.430563424413691,5.45083618015856,6.222832187326978,1.1199458767724787e-30
Nsf2,9.299057785681733e-35,0.0,0.0,2.858594801289642,0.7532286159489866,1.5146305321318406e-30
YT521-B,9.376169179047316e-35,8.2850955,5.539749180228248,7.017835051585617,4.413348883126903,1.5271904358832267e-30
CG6597,9.462622017605085e-35,0.0,0.0,3.4179515042071857,1.2354877143152116,1.5412718742275163e-30
Rca1,1.0032054019804618e-34,0.0,0.0,3.188117228816067,0.9747476953802705,1.634020958745776e-30
PI4KIIIalpha,1.1459428318444417e-34,0.0,0.0,1.1126802918816068,2.980194852745678,1.8665116845082266e-30
Smox,1.188821144869205e-34,8.058757,1.4784243493370888,6.263161533816063,3.6430488152828273,1.936351880762961e-30
Gcn5,1.2491056452619411e-34,0.0,0.0,3.1386402782875265,0.9141484457180153,2.0345432750026497e-30
Trax,1.305916205797969e-34,0.0,0.0,2.2809250332452438,0.47874800810821727,2.1270763160037322e-30
CG6841,1.3224118472980472e-34,0.0,0.0,2.48575379281184,0.4565053289903959,2.1539444168790592e-30
Xbp1,1.33438931091514e-34,8.753527000000002,3.663056527033742,7.166887172283294,4.4361405421535745,2.1734533096185803e-30
CG31357,1.393296450053394e-34,3.2232556500000005,0.0,4.179039514947144,2.3658547047478105,2.2694012578469682e-30
CG9723,1.5024695600797625e-34,0.0,0.0,1.966528193784356,0.23585219174187677,2.447222419457917e-30
CG12129,1.6875825527996154e-34,0.0,0.0,3.3773154137103574,1.2517303345233657,2.7487344620000137e-30
CG34180,1.82917505941315e-34,0.0,0.0,0.09440102572938688,0.3871387104052297,2.9793603367721387e-30
CG5886,1.9002845326985051e-34,0.0,0.0,2.587588300306553,0.5805266303025275,3.0951834468593253e-30
Saf-B,1.9418884309224146e-34,6.77039715,0.0,4.989450513530657,2.6167203503104424,3.1629478762864286e-30
Spf45,1.946645062871919e-34,2.4063620500000003,0.0,3.6774937645454533,1.4184353774762135,3.170695478405782e-30
Alh,1.9473799068075347e-34,0.0,0.0,3.328108925169133,1.2163402505788004,3.1718923922081124e-30
RanGAP,1.9668807326410728e-34,0.0,0.0,2.1237045220930244,0.4067597806543896,3.203655337325779e-30
dj-1beta,2.012346278186537e-34,6.80427835,0.0,5.829731655348835,3.242244071137537,3.277709617910231e-30
kel,2.1383292781821898e-34,0.0,0.0,2.345783483921774,0.4435339009963336,3.4829107283031506e-30
Mgat2,2.377713946661186e-34,8.423347499999998,0.8782174718718561,6.426235979059198,3.848456567132015,3.872820476321739e-30
noi,2.447806997065846e-34,0.0,0.0,2.9259526824947164,0.787202664601924,3.9869880368208495e-30
CG2982,2.5413167007201086e-34,0.0,0.0,2.182561666966173,0.36195062239151626,4.139296642132913e-30
CG33156,2.7573169552866738e-34,2.4152333,0.0,3.5541288884460887,1.484289724857863,4.491117856770934e-30
CG11807,2.759758396075259e-34,0.0,0.0,3.627205072441859,1.3276257887582241,4.495094475527382e-30
CG7787,3.015789322484708e-34,0.0,0.0,3.069274550623678,1.166847496658623,4.9121176484630924e-30
Cchl,3.245050509446736e-34,0.0,7.1812117372819575,2.9213769817124753,5.116236880880008,5.285538269786843e-30
Calx,3.5039481608230797e-34,0.0,0.0,0.6942032494714585,2.043637524810715,5.707230764348632e-30
CG10413,3.6733466478082558e-34,0.0,0.0,3.029584183646933,0.8342855692135179,5.983147019950087e-30
CG18549,3.8833086980586756e-34,0.0,0.0,1.1503479492600426,3.3320032730053604,6.325133207397971e-30
Ggamma1,4.018576874076869e-34,9.780807499999998,8.68220945619631,9.479066075475686,7.133048006862093,6.545458012496405e-30
Nf-YB,4.041376507979569e-34,4.0193098,0.0,3.3920811239112076,1.4968725198162547,6.582594056197122e-30
Mi-2,4.351738250484403e-34,2.5165773500000004,0.0,3.6582996711205085,1.5460698499170875,7.088111262388995e-30
CR41583,4.572992557008036e-34,0.0,0.5326832333968441,0.38408556105708264,0.8878585178194424,7.44849027685469e-30
CG8915,4.6999635940986605e-34,0.0,0.0,2.051806419566597,0.4655342297613586,7.655300702067898e-30
RhoGAP19D,4.750973998923705e-34,4.4374357,7.216438774740763,3.7032545439006324,5.627316460355388,7.738386449446931e-30
CG7518,4.859758198664068e-34,6.5307925000000004,0.0,4.802673430887955,2.456846624424686,7.915574153984035e-30
ZnT86D,5.079298729950255e-34,0.0,0.0,2.1677136709302327,0.41810937901760536,8.273161771342976e-30
4EHP,5.079942726089468e-34,2.8256474999999996,7.418700251205474,3.6380919309830846,5.739279426858035,8.274210712254525e-30
Mapmodulin,5.387631063949551e-34,8.1974125,5.400106015936297,7.172490066014802,4.594855193055792,8.77537347696103e-30
CG3605,5.84437882326849e-34,0.0,0.0,3.1457517429915476,1.083692806088239,9.519324227339716e-30
CG3077,5.960046158183867e-34,0.0,0.0,3.4877664631501077,1.297948523202571,9.707723182449882e-30
HBS1,6.014258788115986e-34,0.0,0.0,2.6848240330972515,0.7130351391988978,9.796024714083318e-30
tara,6.029538038156088e-34,2.3718627999999997,0.0,3.510685529767441,1.42069991140433,9.820911556548636e-30
mim,6.401852222132097e-34,3.8647027000000005,0.0,3.8621577244186054,1.6635682160583247,1.042733689940876e-29
betaGlu,7.2430978338295e-34,0.0,0.0,2.984772431945032,0.8705525539142901,1.1797557751741489e-29
Actbeta,7.675131779413671e-34,4.219712149999999,0.0,3.8346837184778,1.6477120664580969,1.2501254642308987e-29
slmb,8.10719886627324e-34,7.15572835,0.0,5.0383658516701955,2.538054863156316,1.3205005513385854e-29
Gpb5,8.127066733365482e-34,5.60926115,0.0,4.266532720306554,2.0932910797034134,1.3237366295305697e-29
CG9240,8.452347789659303e-34,6.67087875,0.0,5.052022062082454,2.5999114575964626,1.3767184079797073e-29
Trp1,8.613430148701572e-34,8.0034585,5.764898010806281,6.900754006025364,4.404869941930097,1.402955502620512e-29
vsg,9.080943055680116e-34,7.17270865,3.0674860668408392,6.228588665295987,3.7700947003387495,1.4791040049091773e-29
CG9821,9.170434773791729e-34,9.968555,10.563351134543908,9.86973533012686,9.914653801575232,1.493680415955197e-29
CG7840,9.470257165420852e-34,0.0,0.0,1.660777585782241,0.15048645843745118,1.5425154871037482e-29
CG1275,9.615132158653213e-34,0.0,0.0,0.7927837717230444,1.9972031726037318,1.5661127260014352e-29
CG4332,1.0077532919096913e-33,0.0,0.0,1.8229239602114158,0.15442439126608604,1.6414285618625051e-29
conu,1.0403803659789485e-33,4.1986252,0.0,4.110107767505287,1.926573061224317,1.6945715401065113e-29
His-Psi:CR33867,1.4519558675695167e-33,0.0,0.0,0.3465215441331925,0.0011082020457661695,2.3649457170972288e-29
NFAT,1.4736147551405968e-33,0.0,4.192892633693388,2.0289954401902754,4.023533576838927,2.400223713173004e-29
Sgf11,1.4849215015038932e-33,0.0,0.0,1.8495805857399585,0.44215662365604863,2.4186401416495412e-29
C15,1.7165583658963393e-33,0.0,0.0,4.209938744820298,1.5441084094993747,2.7959302663719574e-29
CG11885,2.195793132922459e-33,0.0,0.0,1.4764980889323471,0.27926282025832283,3.5765078549041015e-29
SdhD,2.426809185401915e-33,7.445050500000001,9.08712386567987,6.250610977135305,7.0558059647738975,3.952786801182639e-29
CG14995,2.5473369786199167e-33,0.0,0.0,3.7826850054968277,1.4303656437105248,4.1491024707761204e-29
tapas,2.7109459826953793e-33,7.54655885,0.0,5.70013257688161,3.2608844274917366,4.4155888166142337e-29
CG43373,3.1733192386419396e-33,0.0,0.0,0.18724917622621562,1.2736818203317049,5.168702375899991e-29
CG13220,3.219118198900363e-33,8.041025000000001,5.931028631813029,7.304047394090916,4.509542485429654,5.243299722368911e-29
CG12173,3.2948317981208184e-33,0.0,0.0,2.6335196617441854,0.81787830407413,5.366622032779189e-29
Oscillin,3.321546021872411e-33,0.0,0.0,2.4263320627695557,0.6782207180302773,5.410134160425784e-29
CG10483,3.463957852462083e-33,0.0,0.0,0.7074520447145877,2.421004705673765,5.642094550090242e-29
nclb,3.596848990051162e-33,0.0,0.0,2.7118068208879498,0.7164107358189428,5.858547634995333e-29
CG5181,4.2817580704547e-33,0.0,0.0,2.714316456860468,0.8458460364606906,6.974127545156615e-29
TRAM,4.387753707462374e-33,0.0,0.0,2.8501947929598326,0.760500797812839,7.146773238714715e-29
cyc,4.408328547628433e-33,0.0,0.0,2.1408289051585623,0.5352546087454199,7.180285538377192e-29
CG6907,4.703805115648441e-33,0.0,0.0,2.1631090679915443,0.4061419099421848,7.661557772368181e-29
CG11985,5.1352258541008776e-33,5.2843522499999995,0.0,4.72251324836152,2.7268762653796896,8.364255871159509e-29
DppIII,5.971328190049341e-33,5.89861535,0.0,4.364251647526429,2.067383557098956,9.726099355952367e-29
sea,6.141363098141345e-33,3.3238040499999997,0.0,2.639855479450315,1.265775614920484,1.0003052214252622e-28
zetaCOP,6.39650336400471e-33,6.9142689,0.0,5.7049620981606814,3.1869638097487196,1.0418624679290871e-28
CG5644,6.55511942214934e-33,0.0,0.0,0.09763731183932346,1.1809110632976023,1.0676978514796844e-28
CG2993,6.835040614056655e-33,6.1020902999999995,0.0,4.599675098097248,2.2567047438167913,1.113291415217548e-28
ric8a,6.984990840676023e-33,0.0,0.0,2.5760218675792816,0.6648213373306323,1.1377153081293107e-28
NC2alpha,6.985134714679844e-33,0.0,0.0,3.06736114845666,0.8967026812031682,1.1377387423270531e-28
CG11652,7.094028455410657e-33,0.0,0.0,2.550207684926002,0.5643983899335969,1.1554753548172878e-28
PI31,7.243755175013316e-33,7.12717785,0.0,5.465041044672305,3.015932585832059,1.1798628429061688e-28
gus,8.052924867286163e-33,7.614115099999999,2.8719315650581185,6.167457631511628,3.6969019977387076,1.3116604023835703e-28
CG3587,8.467791579663642e-33,0.0,0.0,1.757647051860464,0.25321386594433076,1.379233892495614e-28
CG17746,8.821113318904348e-33,5.3186339,0.0,4.221777083932347,1.856297731501855,1.4367829373831403e-28
mRpL52,8.890071294559339e-33,6.1131705,0.0,4.650355782801263,2.4383419523017995,1.4480148124578252e-28
CG14207,8.97710199151905e-33,6.5515615,0.0,4.720348939281186,2.288568999452837,1.4621903723786227e-28
Arpc1,9.075165513022748e-33,7.3158255,0.0,5.108217605021142,2.596403196435811,1.4781629587611453e-28
RhoGAP100F,9.913664666807369e-33,6.3923608000000005,1.2611041149601765,5.3203674650951385,3.07777479674878,1.6147377009295843e-28
CG2046,1.0261450999569662e-32,0.0,0.0,3.154850143361521,1.2129713684408256,1.6713851388099067e-28
lute,1.1669201044122908e-32,0.0,0.0,0.7583272141754756,2.178362992998202,1.9006794660667393e-28
Arc42,1.2381272611959373e-32,0.0,0.0,2.1626999871458787,0.5001438179386501,2.0166616830359425e-28
Dronc,1.2609774671615997e-32,0.0,0.0,1.8636622193234675,0.248568143956769,2.0538800985128135e-28
mt:tRNA:R,1.3214221725912097e-32,0.0,0.0,0.02223509549682875,0.23120364499215101,2.152332434716562e-28
CG15141,1.3548955916363385e-32,0.0,0.0,3.159129044196619,1.2243149836300993,2.206853939657268e-28
robo3,1.3761055983417378e-32,3.75077845,0.0,4.2463712760993655,1.7953841641392165,2.2414007985790225e-28
Sgt,1.3878050412953502e-32,6.5158795000000005,0.0,4.631127928625795,2.3002754856053347,2.2604568512618665e-28
CR40613,1.438242898219875e-32,0.0,0.0,0.12316370069767446,0.24735545527434688,2.342610032620532e-28
FBXO11,1.4425901884188088e-32,4.65313865,0.0,4.565798030317128,2.3351024091401884,2.3496908988965558e-28
Eip63F-1,1.4630669797534926e-32,0.0,0.0,0.05583601327695561,0.8061741481832996,2.3830434966224886e-28
CG12391,1.536368853178893e-32,0.0,0.0,3.5118607589217765,1.2572315505449843,2.502437588057781e-28
CG7133,1.6913678216792683e-32,0.0,0.0,2.0764129670190288,0.40414757804321283,2.754899907951192e-28
l(2)09851,2.0605245764692808e-32,0.0,0.0,2.2625451322198744,0.5692285876410746,3.3561824301531644e-28
CG32795,2.465706792335191e-32,4.340646250000001,1.66106897613978,4.388017673805498,2.4764807145766263,4.0161432233555593e-28
CG31706,2.6741295540225245e-32,0.0,0.0,0.009696580169133192,1.2572990883406754,4.355622217591888e-28
CanB2,2.8462578013144765e-32,8.592985500000001,6.367940376479677,7.961995838794927,4.780476553348678,4.6359847067810195e-28
CG11808,2.8481756666017884e-32,0.0,0.0,2.616890020813955,0.8836936263976679,4.639108525760993e-28
KLHL18,2.852685158672614e-32,5.6217215,0.0,4.312344610052854,1.9544475703518949,4.646453586445954e-28
CG11999,2.918534453439008e-32,0.0,0.0,3.023081719154335,1.0923334148761628,4.753708917761456e-28
CG16974,3.2289310693987727e-32,7.9477963,5.7302680990973585,7.005337592071885,4.66534500854499,5.259282925836721e-28
Papss,3.244186350523696e-32,1.2906638,0.0,3.860842780274844,1.5119836110693166,5.284130727732996e-28
CG8839,3.549395118427714e-32,0.0,0.0,2.8048663863742065,0.7691189472484007,5.781254768895061e-28
Cyt-c1,3.711544780692762e-32,9.4461485,10.408128004024444,8.961656149471471,8.69168017778134,6.045364138792371e-28
Fbl6,4.356579844803657e-32,5.15488605,0.0,4.198373032315015,1.9438178205879855,7.095997251216197e-28
CG31908,4.368900037609992e-32,0.0,0.0,2.89984341603594,0.9097002829935348,7.1160643812591545e-28
Ttd14,4.546273522674238e-32,0.0,0.0,1.0884871843551802,3.1452170849495467,7.404970313731798e-28
CG31694,4.560846302062305e-32,2.62475695,0.0,3.675757002315014,1.5106240041010497,7.428706456799083e-28
CG10602,4.6638001658205325e-32,0.0,0.0,3.3496531535095153,1.2230562778134115,7.596397710088483e-28
CG15270,4.835512924545768e-32,5.97191485,0.0,4.712080909936577,2.3918089908631446,7.876083451500147e-28
CG12071,5.217342546949116e-32,7.7197723499999995,0.0,6.209509799556024,3.556181512907883,8.49800754047072e-28
CG7650,6.058918211425565e-32,0.0,0.0,1.984061776976744,0.36551801827645763,9.868765982769961e-28
Ssadh,6.062458525702912e-32,0.0,6.485209653870433,2.662717488773785,4.897685200173551,9.874532446664904e-28
CG7461,6.092518285121403e-32,0.0,0.0,2.2109692050211427,0.41644343331856265,9.923493782805742e-28
pit,6.117234460456877e-32,0.0,0.0,2.3422801734249474,0.49060754385759286,9.963751489192161e-28
pho,6.200689919752267e-32,0.0,0.0,3.0824590440063435,1.085102028542364,1.0099683741292493e-27
pHCl,6.216140690939221e-32,0.0,0.6643113578369715,1.454539161627907,3.320849268031163,1.0124849957401803e-27
CG5482,6.443006630854391e-32,7.44038035,0.0,5.416652425052859,2.835902432438702,1.0494369200335633e-27
Gpi1,6.585948007084808e-32,0.0,0.0,2.0432636271247353,0.42487063728186025,1.0727192113939734e-27
CG4050,6.67224028974795e-32,0.0,0.0,2.6344691750105733,0.6372337181106366,1.0867744983941461e-27
Tomosyn,6.907809392734547e-32,5.4826915,7.824833530722934,4.333196020073994,6.349619950611599,1.125143993888603e-27
CG18135,7.282647496257175e-32,0.0,0.0,0.663925998615222,2.119241453537694,1.1861976241903686e-27
Vps2,7.716532843896212e-32,5.6181068,0.0,3.9982402267653327,1.869706185424153,1.2568688696138151e-27
CG16979,8.581539218327741e-32,0.0,0.0,2.9820489703171225,1.0207525738412682,1.3977611078812225e-27
tant,8.609426183773386e-32,0.721612275,0.0,3.198808892177588,1.2723427279162995,1.4023033368130091e-27
BEAF-32,8.972087456453526e-32,6.043759,0.0,4.312110041966174,1.9341376414010163,1.4613736049071503e-27
sli,9.218865523940343e-32,5.8000983,0.0,4.663844306522199,2.39709577745787,1.5015688165394031e-27
Gmer,9.226718564801519e-32,0.0,0.0,2.1442459047780136,0.4531099083416531,1.5028479198348714e-27
wol,9.377830494645293e-32,0.0,0.0,2.7369305953594067,0.8662637895068196,1.5274610309678252e-27
Leash,9.605891727754101e-32,0.0,0.0,3.210936539397467,1.0459284316050041,1.564607644616588e-27
mib2,9.954181749511858e-32,2.2993337999999994,0.0,3.303254251501058,1.35534924909823,1.6213371233604916e-27
HPS1,1.0182911912107867e-31,6.3922662500000005,0.0,4.568393468668078,2.1787191382219673,1.6585926922441294e-27
CG7970,1.0389222742488141e-31,0.0,0.0,2.1218933732875276,0.43119412429402904,1.6921966002964684e-27
Fip1,1.068688965127841e-31,0.0,0.0,2.955318723382664,0.9564521420535379,1.7406805864002272e-27
CR45473,1.1169885634646085e-31,0.0,0.0,1.036785783668076,0.1801334754836003,1.8193509721711545e-27
CG5880,1.1944630650042657e-31,0.0,0.0,2.127728766807611,0.4249774783431553,1.945541440278948e-27
Wdr82,1.245075565569103e-31,0.0,0.0,2.8441293535200853,1.007311584323963,2.0279790811989548e-27
RfC4,1.5188647772447853e-31,0.0,0.0,2.50176749909091,0.6262648198178594,2.4739269491763062e-27
CG30496,1.5805627466862114e-31,0.0,0.0,1.6778292020718815,0.10552052398102722,2.574420601802501e-27
CG7903,1.6102159063737688e-31,6.532449700000001,0.0,4.627197362293868,2.2428062244525355,2.6227196683015947e-27
Ndae1,1.6277272051415432e-31,4.4334625,0.0,4.169524337790696,1.8764972472189025,2.6512420717345453e-27
