chemotaxis	8.119394549598605e-11	FBgn0000028,FBgn0000635,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005775,FBgn0014343,FBgn0028644,FBgn0028645,FBgn0036494,FBgn0038084,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0051721,FBgn0053179,FBgn0086680,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265296,FBgn0284408	GO:0006935
cell projection morphogenesis	8.368347281419199e-11	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0014343,FBgn0015371,FBgn0015904,FBgn0028644,FBgn0028645,FBgn0036494,FBgn0038084,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0051721,FBgn0053179,FBgn0083981,FBgn0086680,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265296,FBgn0283451,FBgn0284408	GO:0048858
plasma membrane bounded cell projection morphogenesis	8.368347281419199e-11	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0014343,FBgn0015371,FBgn0015904,FBgn0028644,FBgn0028645,FBgn0036494,FBgn0038084,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0051721,FBgn0053179,FBgn0083981,FBgn0086680,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265296,FBgn0283451,FBgn0284408	GO:0120039
cell morphogenesis involved in differentiation	1.0931683110351859e-10	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0014343,FBgn0015371,FBgn0015904,FBgn0028644,FBgn0028645,FBgn0036494,FBgn0038084,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0051721,FBgn0053179,FBgn0083981,FBgn0086680,FBgn0261285,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265296,FBgn0283451,FBgn0284408	GO:0000904
cell part morphogenesis	1.3389302377800856e-10	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0014343,FBgn0015371,FBgn0015904,FBgn0028644,FBgn0028645,FBgn0036494,FBgn0038084,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0051721,FBgn0053179,FBgn0083981,FBgn0086680,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265296,FBgn0283451,FBgn0284408	GO:0032990
cell morphogenesis	2.2313747702451707e-10	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0014343,FBgn0015371,FBgn0015904,FBgn0028644,FBgn0028645,FBgn0031414,FBgn0036494,FBgn0038084,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0051721,FBgn0053179,FBgn0083981,FBgn0086680,FBgn0261285,FBgn0263994,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265296,FBgn0283451,FBgn0284408	GO:0000902
locomotion	2.7033210543235837e-10	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0002543,FBgn0004198,FBgn0004364,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005775,FBgn0013672,FBgn0014343,FBgn0015903,FBgn0028644,FBgn0028645,FBgn0036494,FBgn0038084,FBgn0038839,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0051721,FBgn0053179,FBgn0085382,FBgn0086680,FBgn0261285,FBgn0262738,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265296,FBgn0265959,FBgn0283451,FBgn0284408	GO:0040011
neuron projection guidance	4.0062608514165e-10	FBgn0000028,FBgn0000635,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0014343,FBgn0028644,FBgn0028645,FBgn0036494,FBgn0038084,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0051721,FBgn0053179,FBgn0086680,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265296,FBgn0284408	GO:0097485
axon development	1.3146853090939425e-9	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0002543,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005775,FBgn0014343,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0051721,FBgn0053179,FBgn0086680,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265296,FBgn0284408,FBgn0285926	GO:0061564
generation of neurons	1.4711322438342025e-9	FBgn0000028,FBgn0000635,FBgn0001235,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005775,FBgn0010114,FBgn0014343,FBgn0015371,FBgn0015904,FBgn0015919,FBgn0017590,FBgn0028644,FBgn0028645,FBgn0031414,FBgn0032666,FBgn0036494,FBgn0038084,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0051721,FBgn0053179,FBgn0083981,FBgn0086680,FBgn0262636,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265296,FBgn0283451,FBgn0284408,FBgn0285926	GO:0048699
